Unnamed: 0,Name,Actor,Genre,Directors,Maturity,Story-line,Popularity,tconst,averageRating,imdb_rank,page_rank,page_rank_int
80133550,Mike Birbiglia: Thank God for Jokes,Mike Birbiglia,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Seth Barrish, Mike Birbiglia",16+ ,"Comedian Mike Birbiglia takes the stage in Brooklyn and hits on hard truths about puppets, late people and the very real dangers of being funny.",,tt6608034,7.4,267.0,4.3284327391607023e-05,1435.0
80175685,The Standups,"Rachel Feinstein, Kyle Kinane, Joe List","Series, American Programmes, Comedy Programmes, Stand-up & Chat Shows, Stand-up Comedy",,16+ ,"Comedy's freshest voices take the stage in LA for half-hour specials packed with sly jokes, hilarious anecdotes and awkward confessions.",,tt7107518,6.7,454.0,4.210945170536508e-05,1573.0
80046249,Flaked,"Will Arnett, David Sullivan, Ruth Kearney","Series, American Programmes, Drama Programmes, Comedy Programmes",,16+ ,"In his funky California beach enclave, Chip's the go-to guy for personal insights. But he isn't quite as enlightened when it comes to his own baggage.",,tt4973548,7.2,327.0,5.797672178054606e-05,725.0
80039813,Wet Hot American Summer: First Day of Camp,"Elizabeth Banks, Lake Bell, H. Jon Benjamin","Series, American Programmes, Comedy Programmes",,16+ ,"It's the first day of camp in this outrageous prequel to the hilarious 2001 cult classic movie. And at Camp Firewood, anything can happen.","The original movie earned less than $300,000 during its theatrical release in 2001.",tt4341500,7.4,267.0,3.6332206627924654e-05,2278.0
80191680,White Gold,"Ed Westwick, James Buckley, Joe Thomas","Series, British Programmes, Comedy Programmes",,16+ ,"In 1980s Essex, cocky salesman Vincent Swan and his unscrupulous team will do anything to get the sale -- including throwing honesty out the window.","This retro comedy stars Ed Westwick (""Gossip Girl"") and ""Inbetweeners"" alums James Buckley and Joe Thomas.",tt6010920,7.4,267.0,5.944449972193523e-05,701.0
80195828,Paquita Salas,"Brays Efe, Belén Cuesta, Lidia San José","Series, Spanish TV Programmes, Comedy Programmes",,16+ ,"One of Spain's best talent agents in the '90s, Paquita now finds herself searching desperately for new stars after suddenly losing her biggest client.","Won three 2017 Feroz Awards: Best Comedy Series, Best Actor (Brays Efe) and Best Supporting Actress (Belén Cuesta).",tt5866074,7.9,157.5,4.174313626633474e-05,1617.0
70285368,Rita,"Mille Dinesen, Carsten Bjørnlund, Lise Baastrup","Series, Danish TV Programmes, Drama Programmes, Comedy Programmes",,16+ ,"Independent, outspoken and adored by her students, schoolteacher Rita fares less well with adults in this comedy-drama from Denmark.",,tt5239560,7.2,327.0,2.8839324370403387e-05,3345.0
80042307,Some Assembly Required,"Kolton Stewart, Harrison Houde, Charlie Storwick","Series, Canadian TV Programmes, Kids’ Programmes, Comedy Programmes",,All ,A 14-year-old takes ownership of a toy company and hires a group of his friends to help him create amazing new toys.,"Kolton Stewart won the 2015 Young Artists Award for his leading role in ""Some Assembly Required.""",tt8136198,7.4,267.0,0.00039859983145589694,268.0
80223138,The Comedy Lineup,"Janelle James, Matteo Lane, Aisling Bea","Series, American Programmes, Comedy Programmes, Stand-up & Chat Shows, Stand-up Comedy",,16+ ,A diverse group of up-and-coming comedians perform 15-minute sets in this stand-up comedy showcase series.,,tt8687584,5.5,659.5,4.759858741128136e-05,1125.0
80184834,Ryan Hamilton: Happy Face,Ryan Hamilton,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Marcus Raboy,13+ ,"Small-town import Ryan Hamilton charms New York with folksy comic observations on big-city life, hot-air ballooning and going to Disney World alone.",,tt6892378,7.2,327.0,6.012096949828846e-05,692.0
80117534,Colin Quinn: The New York Story,Colin Quinn,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jerry Seinfeld,16+ ,"The ""SNL"" veteran performs his off-Broadway show about the history of New York and the people who shape its personality. Directed by Jerry Seinfeld.","Quinn and director Jerry Seinfeld reunite following their 2010 stage collaboration, the Broadway hit ""Long Story Short.""",tt6257714,6.5,499.5,4.2466143206587386e-05,1522.0
80185223,Rory Scovel Tries Stand-Up for the First Time,Rory Scovel,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Scott Moran,16+ ,"Comedian Rory Scovel storms the stage in Atlanta, where he shares unfocused thoughts about things that mystify him, relationships and the ""Thong Song.""",,tt7044010,6.7,454.0,4.5211268572503245e-05,1282.0
80177405,Marc Maron: Too Real,Marc Maron,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Lynn Shelton,16+ ,"Battle-scarred stand-up comedian Marc Maron unleashes a storm of ideas about meditation, mortality, documentary films and our weird modern world.","The beloved podcaster and surly star of ""GLOW"" returns to the stage for a night of unvarnished stand-up comedy.",tt7335938,7.1,357.5,5.776774151268534e-05,733.0
80117461,"Dana Carvey: Straight White Male, 60",Dana Carvey,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Marcus Raboy,16+ ,Emmy-winning comedian Dana Carvey blends pitch-perfect takes on big personalities with so-true-it-hurts stories from his life as a dad of millennials.,,tt6217368,6.4,521.0,4.592751120166273e-05,1237.0
80082862,Patton Oswalt: Talking for Clapping,Patton Oswalt,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",,16+ ,"On stage in San Francisco, the comedian covers topics like old people getting drugs, his worst stand-up set, gay proms and a horrible birthday clown.",This wry stand-up special earned Oswalt an Emmy for Outstanding Writing and a Grammy for Best Comedy Album.,tt5457520,6.8,429.0,3.31550777730316e-05,2722.0
80134967,Jim Norton: Mouthful of Shame,Jim Norton,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Shannon Hartman,18+ ,"In this unrestricted jaunt through a gleefully filthy mind, comic Jim Norton offers a personal perspective on romance, desire and sexual proclivities.",,tt6664120,6.8,429.0,4.8400883517375374e-05,1078.0
80117452,Neal Brennan: 3 Mics,Neal Brennan,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Neal Brennan,16+ ,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.","Neal Brennan was nominated for three Emmy Awards for his work as a writer, director and producer on ""Chappelle's Show.""",tt6438918,7.9,157.5,3.5148687792715444e-05,2424.0
80080617,Theo Von: No Offense,Theo Von,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",John Asher,16+ ,"Southern charmer Theo Von offers up a twisted take on his dating mishaps, meeting Brad Pitt, chasing down fugitive chimpanzees and more.","Theo Von debuted on MTV's ""Road Rules"" and hosts TV prank show ""Deal with It"" and hit web show ""Primetime in No Time.""",tt5066564,5.3,672.5,4.079209307403458e-05,1716.0
80158802,Demetri Martin: The Overthinker,Demetri Martin,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy","Jay Karas, Demetri Martin",16+ ,"With his signature one-liners and drawings, Demetri Martin muses on doughnut holes, dogs, sports bars, the alphabet's most aggressive letters and more.",,tt7725144,7.1,357.5,0.00015495051497239746,367.0
80133117,Crashing,"Phoebe Waller-Bridge, Jonathan Bailey, Adrian Scarborough","Series, Romance Programmes, British Programmes, Comedy Programmes",,16+ ,"In exchange for low rent, a hodgepodge group of 20-something tenants set up residence as property guards in a disused hospital, where hilarity ensues.",,tt5919300,7.7,203.5,3.4654266163216085e-05,2499.0
80031800,Pee-wee's Big Holiday,"Paul Reubens, Joe Manganiello, Jessica Pohly","Hollywood Films, Children & Family Films, Comedies",John Lee,7+ ,A chance encounter with a mysterious stranger (Joe Manganiello) points Pee-wee toward his destiny -- and his first-ever holiday!,,tt0837156,6.2,571.0,0.0002771433492968379,298.0
80189619,A Taiwanese Tale of Two Cities,"Tammy Chen, James Wen, Peggy Tseng","Series, Chinese  Programmes, Taiwanese TV Programmes, Asian Programmes, Drama Programmes",,13+ ,"A Taipei doctor and a San Francisco engineer swap homes in a daring pact, embarking on journeys filled with trials, secrets and unexpected encounters.","Renowned director Nelson Yeh also helmed the series ""Far and Away,"" ""La Grande Chaumière Violette"" and ""Way Back Into Love.""",tt8893498,7.1,357.5,3.9642366318463353e-05,1858.0
81005504,Meteor Garden,"Shen Yue, Dylan Wang, Darren Chen","Teen Romance, Series, Chinese  Programmes, TV Programmes based on Comics, Teen Programmes, Romance Programmes, Asian Programmes, Drama Programmes",,13+ ,"Dong Shancai is determined to excel at her dream university, where she encounters an elite clique of dashing, popular high-achievers -- and finds love.","Remake of the hit Taiwanese idol drama produced by Angie Chai, based on Yoko Kamio's manga series ""Boys Over Flowers.""",tt8690890,8.3,78.0,0.00011733081833518762,397.0
80058427,LEGO Friends: The Power of Friendship,"Erica Mendez, Marianne Miller, Rachelle Heger","Animation, Series, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",,All ,"Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends!",,tt6464612,5.6,651.0,0.0001992108797508953,335.0
80095649,We're Lalaloopsy,"Mariee Devereux, Kazumi Evans, Maryke Hendrikse","Animation, Kids' Music, Series, Kids’ Programmes, Little Kids TV, Comedy Programmes, Little Kids, TV Cartoons",,All ,"The Lalaloopsy gang and their adorable pets know every day is a perfect day to celebrate the magic of friendship, creativity and collaboration.",,tt6495788,4.4,716.0,0.00022615317359306157,311.0
80025553,H2O: Mermaid Adventures,"Sonja Ball, Holly Gauthier-Frankel, Thor Bishopric","Animation, Series, Kids’ Programmes, TV Cartoons",,All ,Three high school friends who turn into mermaids whenever they touch water have undersea adventures while keeping their new life a secret.,"The live-action series on which this was based, “H2O: Just Add Water,” had 250 million viewers worldwide.",tt4610750,7.0,388.0,0.00010758420948853212,424.0
80081863,Legend Quest,"Benny Emmanuel, Mayté Cordeiro, Andrés Couturier","Animation, Series, Mexican TV Programmes, Kids’ Programmes, TV Cartoons",,7+ ,"When an evil force threatens his village, a gifted teen who can talk to ghosts puts his skills to good use, one legend at a time.",,tt5038900,7.5,242.5,0.00016009949731657169,359.0
80108373,The Magic School Bus Rides Again,"Kate McKinnon, Miles Koseleci-Vieira, Mikaela Blake","Animation, Series, Canadian TV Programmes, Kids’ Programmes, Education, Little Kids TV, Little Kids, TV Cartoons, Education & Guidance",,All ,"Ms. Frizzle's kid sister Fiona takes the wheel at Walkerville Elementary, leading the class on wild adventures packed with science-fueled fun.","Kate McKinnon drives the action in this next-generation reboot, with Lily Tomlin reprising her role as the original Friz.",tt3869122,6.5,499.5,0.0002883532402125389,293.0
80174364,All Hail King Julien: Exiled,"Danny Jacobs, Andy Richter, Kevin Michael Richardson","Animation, Series, Kids’ Programmes, Talking-Animal Kids' TV, Action & Adventure Programmes, Comedy Programmes, TV Cartoons, Animal Tales",,7+ ,"Julien's been dethroned, but loyal friends and some very unlikely allies will propel the lovable lemur on a colorful journey to take back his kingdom.",,tt6865906,7.7,203.5,0.00014970243019129693,371.0
80225020,Ultraviolet,"Marta Nieradkiewicz, Sebastian Fabijański, Agata Kulesza","Series, Polish TV Shows, TV Programmes based on Books, Crime Programmes, Drama Programmes",,16+ ,An online community of amateur sleuths use technology to solve crimes -- and make quirky friends -- in their quest for justice.,,tt7655416,7.2,327.0,5.41922599804099e-05,833.0
80045811,Popples,"Erin Fitzgerald, Wendee Lee, Cassandra Morris","Animation, Series, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",,All ,"The adorable Best Popple Pals love helping their friends and neighbors, but every time they do it seems to backfire in hilarious ways.",,tt4210022,5.9,616.5,0.0002202651574851825,316.0
80115338,Llama Llama,"Jennifer Garner, Shayle Simons, Vania Gill","Animation, Series, TV Programmes based on Books, Kids’ Programmes, Talking-Animal Kids' TV, Education, Little Kids TV, Little Kids, TV Cartoons, Education & Guidance, Animal Tales",,All ,"Beloved children's book character Llama Llama springs to life in this heartwarming series about family, friendship and learning new things.",Jennifer Garner stars as the voice of Mama Llama in this sweet animated series based on the award-winning books.,tt4781350,6.0,606.0,0.00010402182645221974,434.0
80147923,Treehouse Detectives,"Brody Allen, Jenna Davis, Ryan Bartley","Animation, Series, Kids’ Programmes, Talking-Animal Kids' TV, Education, Little Kids TV, Little Kids, TV Cartoons, Education & Guidance",,All ,"When their animal friends need help, brother-and-sister team Toby and Teri use the clues and follow the facts to solve mysteries in their own backyard.",,tt8591984,7.7,203.5,0.00010582422315743938,432.0
80057609,Kazoops!,"Reece Pockney, Scott Langley, Alex Babic","Animation, Kids' Music, Series, Australian TV Programmes, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",,All ,Music meets imagination in this inventive animated series about thinking outside the box and having fun.,,tt6312916,8.1,120.0,0.00015901411623176054,364.0
80044965,Puffin Rock,"Chris O'Dowd, Kate McCafferty, Sally McDaid","Animation, Series, Irish TV Programmes, Kids’ Programmes, Talking-Animal Kids' TV, Little Kids TV, Little Kids, TV Cartoons",,All ,"Life is sweet on beautiful Puffin Rock, where puffling Oona, her baby brother Baba and their pals learn about nature, friendship and family.",,tt3590338,8.7,28.5,0.00019572228637539197,338.0
80202146,Luna Petunia: Return to Amazia,"Ciara Alexys, Katie Griffin, Cory Doran","Animation, Series, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",,All ,"Luna Petunia returns to magical Amazia, adding memories to her scrapbook with old friends -- and a new pal from the Animal Empire.",,tt7924854,4.1,723.0,0.00028943462764433313,292.0
80158854,A StoryBots Christmas,"Edward Asner, Judy Greer, Erin Fitzgerald","Animation, Kids' Music, Series, Kids’ Programmes, Education, Little Kids TV, Comedy Programmes, Little Kids, TV Cartoons, Education & Guidance","Evan Spiridellis, Jeff Gill",All ,"Bo thinks her holiday gift-giving isn't good enough, so she heads north to study under Santa Claus -- only to find he's missing.",Ed Asner guest stars as Santa Claus in this holiday adventure featuring characters from the award-winning franchise.,tt7018722,6.3,547.0,0.00015201921685383424,369.0
80018987,All Hail King Julien,"Danny Jacobs, Andy Richter, Henry Winkler","Animation, Series, Kids’ Programmes, Talking-Animal Kids' TV, Comedy Programmes, TV Cartoons",,7+ ,"In this Emmy winner for Outstanding Children's Animated Program, Madagascar booty-shaker King Julien takes on the jungle’s craziest adventures.","Won multiple Emmys, including Outstanding Children's Animated Program and Outstanding Writing in an Animated Program.",tt3807022,7.3,298.5,5.30861681938139e-05,875.0
80151644,Puss in Book: Trapped in an Epic Tale,"Eric Bauza, Jayma Mays, Maria Bamford","Hollywood Films, Children & Family Films, Animal Tales, Comedies, Wacky Comedies","Roy Burdine, Johnny Castuciano",7+ ,Puss in Boots has fallen into a magic book ruled by a sneaky Storyteller. Only you can help our hero find his way in this interactive story!,,tt7042082,5.1,686.5,0.00020668828267153802,329.0
80180849,Fate/Apocrypha,"Natsuki Hanae, Maaya Sakamoto, Kouki Uchiyama","Anime, Anime for Gamers, Anime based on a Video Game, Anime Fantasies, Anime Action, Anime Series, Series, Japanese Programmes",,16+ ,The theft of the Greater Grail from Fuyuki City leads to a splintered timeline in which the Great Holy Grail War is waged on an unprecedented scale.,,tt6424454,6.6,478.0,4.4016534164818084e-05,1382.0
80103318,Kuromukuro,"Yohei Azakami, M・A・O, Reina Ueda","Anime, Cyborg & Robot Anime, Anime Action, Anime Sci-Fi, Anime Series, Series, Japanese Programmes, Cyberpunk",Tensai Okamura,13+ ,"When mecha attack a research center, its students, pilots, and researchers must fight back with the help of mysterious artifacts and a young samurai.",,tt5895314,7.2,327.0,4.9062840391506844e-05,1039.0
80182123,Violet Evergarden,"Yui Ishikawa, Takehito Koyasu, Daisuke Namikawa","Anime, Anime Based on Light Novels, Romance Anime, Anime Fantasies, Anime Dramas, Anime Series, Series, Japanese Programmes, TV Programmes based on Books, Romance Programmes",,16+ ,"The war is over, and Violet Evergarden needs a job. Scarred and emotionless, she takes a job as a letter writer to understand herself and her past.",,tt8108152,9.1,7.5,5.779653606255505e-05,731.0
80175351,Kakegurui,"Saori Hayami, Minami Tanaka, Tatsuya Tokutake","Anime, Anime based on Comics, Anime Dramas, Anime Series, Series, Japanese Programmes, TV Programmes based on Comics",,13+ ,"High roller Yumeko Jabami plans to clean house at Hyakkaou Private Academy, a school where students are evaluated solely on their gambling skills.",,tt7691766,6.2,571.0,7.194585050180695e-05,565.0
80198505,Aggretsuko,"Kaolip, Komegumi Koiwasaki, Maki Tsuruta","Adult Animation, Anime, Anime Comedies, Anime Series, Series, Japanese Programmes",,13+ ,"Frustrated with her thankless office job, Retsuko the Red Panda copes with her daily struggles by belting out death metal karaoke after work.",,tt8019444,8.1,120.0,4.7616539443221395e-05,1122.0
80174917,Children of the Whales,"Natsuki Hanae, Manaka Iwami, Yuuichirou Umehara","Anime, Anime based on Comics, Anime Fantasies, Anime Series, Series, Japanese Programmes, TV Programmes based on Comics",,16+ ,"As a magic wielder, young archivist Chakuro knows his time is short, but everything changes when a girl from the outside appears on his island.",,tt7484994,7.2,327.0,5.56827938166702e-05,797.0
80076467,Jimmy Carr: Funny Business,Jimmy Carr,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Sam Wrench,16+ ,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,,tt5222724,7.2,327.0,6.29417807316025e-05,650.0
70258489,Derek,"Ricky Gervais, Kerry Godliman, Karl Pilkington","Series, British Programmes, Drama Programmes, Comedy Programmes",,16+ ,Ricky Gervais created and stars in this heartwarming comedy-drama series as a loyal English nursing home care worker who sees only the good in everyone.,Ricky Gervais was Emmy-nominated for Outstanding Lead Actor in a Comedy Series for his moving portrayal of Derek.,tt7065460,8.0,139.0,3.295060350341959e-05,2747.0
80213803,James Acaster: Repertoire,James Acaster,"Series, British Programmes, Comedy Programmes, Stand-up & Chat Shows, Comedies, Stand-up Comedy",Dan Lucchesi,16+ ,"Offbeat comic James Acaster covers the strange, the mundane and everything in between in this collection of four wide-ranging stand-up specials.",,tt7818686,8.2,98.5,5.057875871253016e-05,973.0
80106979,Jim Jefferies: Freedumb,Jim Jefferies,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Ryan Polito,18+ ,"Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee.",,tt5849950,7.7,203.5,3.6714129262719216e-05,2218.0
80174367,Seeing Allred,Gloria Allred,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries","Roberta Grossman, Sophie Sartain",13+ ,"Explore the public and private sides of feminist firebrand attorney Gloria Allred, who's battled some of the biggest names in politics and business.",,tt7689924,6.9,409.0,3.0122296864638788e-05,3140.0
80189806,Russell Howard: Recalibrate,Russell Howard,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Peter Orton,16+ ,"Self-deprecating comic Russell Howard plows ahead through politics, porn, social media and his own shortcomings. Yet he somehow keeps it positive.",,tt7736664,7.3,298.5,3.8590441072335714e-05,1986.0
80158875,Greg Davies: You Magnificent Beast,Greg Davies,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Peter Orton,16+ ,"British comedian Greg Davies revisits terrifying dates, manscaping disasters, his father's pranks and more in a savagely funny stand-up special.",Teacher-turned-comic Davies scored a BAFTA nomination for his turn as the disapproving dad in British sitcom “Cuckoo.”,tt8259682,7.1,357.5,5.1144526856103344e-05,946.0
80058424,John Mulaney: The Comeback Kid,John Mulaney,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Rhys Thomas,16+ ,"Armed with boyish charm and a sharp wit, the former ""SNL"" writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",,tt5069564,7.9,157.5,2.839932215329472e-05,3426.0
80189623,The Death and Life of Marsha P. Johnson,,"Critically-acclaimed Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, Biographical Documentaries, Social & Cultural Documentaries",David France,13+ ,"As she fights the tide of violence against trans women, activist Victoria Cruz probes the suspicious 1992 death of her friend Marsha P. Johnson.","Oscar-nominated filmmaker David France (""How to Survive a Plague"") directs this powerful biographical documentary.",tt5233558,7.1,357.5,3.1861916781515977e-05,2897.0
80134780,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",Norm Macdonald,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Liz Plonka,16+ ,"In this new stand-up special, Norm Macdonald delivers sly, deadpan observations from an older -- and perhaps even wiser -- point of view.","Macdonald rose to fame in the 1990s as the anchor of the ""Weekend Update"" segment on ""Saturday Night Live.""",tt6878486,7.1,357.5,4.224286089197523e-05,1556.0
80186850,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,"Steve Martin, Martin Short","Stand-up & Chat Shows, Comedies, Stand-up Comedy",Marcus Raboy,16+ ,"Longtime pals and showbiz icons Steve Martin and Martin Short share countless quips, catchy tunes and hilarious stories about their lives in comedy.","Nominated for four Emmys, including Outstanding Writing and Outstanding Variety Special.",tt8075256,7.1,357.5,4.672005681825506e-05,1180.0
81011508,Life,"Lee Dong-wook, Cho Seung-woo, Won Jin-ah","Series, K-dramas, Asian Programmes, Drama Programmes",,13+ ,"At Korea's top university medical center, ideals and interests collide between a patient-centered ER doctor and the hospital's newly-appointed CEO.","Lee Dong-wook (""Goblin"") and Cho Seung-woo (""Stranger"") star in this series from the writer of ""Stranger.""",tt6824572,8.6,36.0,0.00015934084722834166,363.0
80187302,Stranger,"Cho Seung-woo, Bae Doona, Lee Jun-hyuk","Series, K-dramas, Award-winning TV Programmes, Crime Programmes, Asian Programmes, Drama Programmes",,16+ ,"With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.","Bae Doona from ""Sense8"" and Cho Seung-woo from ""Inside Men"" and ""Tazza"" lead the cast in this crime thriller series.",tt7143320,5.9,616.5,6.709492982203906e-05,601.0
80220650,YG Future Strategy Office,"Seungri, Yoo Byung Jae, Lee Jai-jin","Series, K-dramas, Asian Programmes, Comedy Programmes",,16+ ,"K-pop star Seungri, BIGBANG's youngest member, tries to lead a team of bumbling staff at YG's Future Strategy Office in this mockumentary sitcom.","Features a long list of cameos including iKON, BLACKPINK, Sunmi, AKMU's Su-hyun, WINNER, Lee Hi and Apink's Son Na-eun.",tt8129694,7.2,327.0,0.001747083733541986,153.0
80214523,Live,"Jung Yu-mi, Lee Kwang-soo, Bae Seong-woo","Series, K-dramas, Crime Programmes, Asian Programmes, Drama Programmes",,13+ ,The police officers at South Korea's busiest patrol division toil day and night as keepers of law and peace -- but the reality is far from orderly.,"From the director of ""Iris"" comes this dramedy starring Lee Kwang-soo from ""Running Man"" and ""The Sound of Your Heart.""",tt8890230,5.0,693.5,4.838424490112431e-05,1080.0
80214013,Black,"Song Seung-heon, Go Ara, Lee El","Series, K-dramas, Crime Programmes, Asian Programmes, Drama Programmes, Mystery Programmes, Sci-Fi & Fantasy Programmes",,16+ ,"A Grim Reaper, a detective and a woman who foresees death get ensnared in matters of life and death -- and dark mysteries of twenty years past.","Song Seung-heon (""Obsessed,"" ""East of Eden"") and Go A-ra (""Hwarang,"" ""Reply 1994"") star in this fantasy mystery.",tt7298976,8.2,98.5,7.933113041740722e-05,515.0
80095197,7 años,"Paco León, Juana Acosta, Juan Pablo Raba","International Films, Spanish Films, Dramas",Roger Gual,16+ ,Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.,,tt5517438,6.8,429.0,3.893344422206943e-05,1948.0
80092878,Good Morning Call,"Haruka Fukuhara, Shunya Shiraishi, Dori Sakurada","Teen Romance, Series, Japanese Programmes, TV Programmes based on Comics, Teen Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",,13+ ,"A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together.",,tt7260112,8.4,58.0,7.451484119766513e-05,538.0
80173711,Erased,"Yuki Furukawa, Mio Yuki, Jin Shirasu","Series, Japanese Programmes, TV Programmes based on Comics, Asian Programmes, Drama Programmes, Mystery Programmes",,13+ ,"After finding his mom killed, Satoru's time-traveling ability takes him back 18 years for a chance to prevent her death and those of three classmates.",Based on the popular fantasy-thriller manga series written and illustrated by Kei Sanbe.,tt4158482,7.9,157.5,5.7405879874362724e-05,743.0
80227516,Chosen,"Lan Cheng-Lung, Deng Jiajia, Han Pengyi","Series, Chinese  Programmes, Crime Programmes, Asian Programmes, Action & Adventure Programmes",,16+ ,"When a mysterious box arrives at his door, a doctor and father is forced to participate in a twisted killing game, or risk losing everything.",,tt7317178,6.4,521.0,4.7525322927374616e-05,1127.0
80057749,Cyborg 009: Call of Justice,"Keisuke Koumoto, Risa Taneda, Misato Fukuen","Anime, Anime based on Comics, Cyborg & Robot Anime, Anime Action, Anime Sci-Fi, Anime Series, Series, Japanese Programmes, TV Programmes based on Comics, Cyberpunk",,13+ ,"Years after taking up normal lives incognito, the cyborgs are forced to fight again when the superhuman Blessed appear with a plan for humanity.","Supervising director Kenji Kamiyama (""Ghost in the Shell: Stand Alone Complex"") helms a new vision of the classic manga.",tt6921524,6.1,590.5,3.480611390740162e-05,2476.0
70153385,Trailer Park Boys,"Mike Smith, John Paul Tremblay, Robb Wells","Series, Canadian TV Programmes, Crime Programmes, Comedy Programmes",,18+ ,Follow the booze-fueled misadventures of three longtime pals and petty serial criminals who run scams from their Nova Scotia trailer park.,This hit Canadian redneck mockumentary comedy series has acquired a cult following throughout the world.,tt0383678,8.0,139.0,4.912033243103051e-05,1038.0
80157866,Mindhorn,"Julian Barratt, Andrea Riseborough, Essie Davis","Critically-acclaimed Films, British Films, Comedies, Dark Comedies, Mysteries, Independent Films, Independent Comedies",Sean Foley,16+ ,"When a twisted killer tells the police he'll only speak to a fictional 1980s TV detective, the washed-up actor who played him takes the gig.",,tt4799064,6.3,547.0,2.1526298112702445e-05,4867.0
80211576,First Team: Juventus,,"Series, Italian TV Programmes, Documentary Programmes, Documentaries, Sports Documentaries",,7+ ,Follow renowned soccer club Juventus on and off the pitch as they attempt to win a seventh straight Italian title and achieve Champions League glory.,,tt7924812,7.6,224.0,5.714671233179169e-05,754.0
80220035,Boca Juniors Confidential,,"Series, Argentinian TV Shows, Documentary Programmes, Documentaries, Sports Documentaries",,7+ ,"Players, fans and staff of soccer powerhouse Boca Juniors provide an exclusive, behind-the-scenes look at Argentina's legendary club.",,tt8893546,6.6,478.0,0.004887519149683224,14.0
80117533,The Ivory Game,,"Crime Films, Crime Documentaries, Documentaries, Science & Nature Documentaries","Kief Davidson, Richard Ladkani",16+ ,"Filmmakers infiltrate the corrupt global network of ivory trafficking, exposing poachers and dealers as African elephants edge closer to extinction.","Kief Davidson and Richard Ladkani also directed the award-winning documentary ""The Devil’s Miner.""",tt5952266,7.9,157.5,4.311687248489669e-05,1452.0
80101827,The White Helmets,,"Critically-acclaimed Films, Award-winning Films, Academy Award-Winning Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries",Orlando von Einsiedel,13+ ,"As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.","From the makers of ""Virunga,"" this powerful glimpse into war-torn Syria won an Oscar for Best Documentary Short Subject.",tt6073176,7.6,224.0,4.374612310786155e-05,1402.0
80124724,Alan Saldaña: Mi vida de pobre,Alan Saldaña,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Raúl Campos, Jan Suter",16+ ,Mexican comic Alan Saldaña has fun with everything from the pressure of sitting in an exit row to maxing out his credit card in this stand-up special.,,tt7183082,6.1,590.5,4.014650757882405e-05,1790.0
80124725,Carlos Ballarta: El amor es de putos,Carlos Ballarta,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy","Jan Suter, Raúl Campos Delgado",16+ ,"Carlos Ballarta mocks daily life in Mexico, including public transit, the education system and the corn seller who betrays your confidence.",,tt6268852,6.8,429.0,3.869186069047712e-05,1970.0
